"YEAR","AGE_GROUP","FINES","ARRESTS","CHARGES"
2023,"40-64",1964,0,0
2023,"40-64",1966,0,0
2023,"40-64",1978,0,0
2023,"40-64",1982,0,0
2023,"40-64",2030,0,0
2023,"40-64",2030,0,0
2023,"40-64",2046,0,0
2023,"40-64",2047,0,6
2023,"40-64",2052,0,0
2023,"40-64",2059,0,0
2023,"40-64",2072,0,0
2023,"40-64",2074,0,0
2023,"40-64",2093,0,3
2023,"40-64",2098,0,0
2023,"40-64",2099,0,2
2023,"40-64",2103,0,0
2023,"40-64",2112,0,0
2023,"40-64",2115,0,0
2023,"40-64",2126,0,0
2023,"40-64",2129,0,3
2023,"40-64",2131,0,0
2023,"40-64",2159,0,0
2023,"40-64",2191,0,0
2023,"40-64",2201,0,0
2023,"40-64",2203,0,2
2023,"40-64",2205,0,0
2023,"40-64",2287,0,0
2023,"40-64",2313,0,0
2023,"40-64",2315,0,10
2023,"40-64",2330,0,7
2023,"40-64",2341,0,4
2023,"40-64",2376,0,5
2023,"40-64",2386,0,0
2023,"40-64",2416,0,16
2023,"40-64",2426,0,0
2023,"40-64",2433,0,6
2023,"40-64",2435,0,7
2023,"40-64",2485,0,6
2023,"40-64",2506,0,0
2023,"40-64",2557,0,7
2023,"40-64",2638,0,0
2023,"40-64",2695,0,0
2023,"40-64",2722,0,0
2023,"40-64",2791,0,0
2023,"40-64",2808,0,0
2023,"40-64",2856,0,0
2023,"40-64",2971,0,0
2023,"40-64",3033,0,0
2023,"40-64",3095,0,0
2023,"40-64",3150,0,0
2023,"40-64",3158,0,0
2023,"40-64",3340,0,0
2023,"40-64",3350,0,0
2023,"40-64",3351,0,0
2023,"40-64",3455,0,0
2023,"40-64",3458,0,0
2023,"40-64",3463,0,0
2023,"40-64",3505,0,0
2023,"40-64",3651,0,0
2023,"40-64",3762,0,0
2023,"40-64",3824,0,0
2023,"40-64",3846,0,0
2023,"40-64",3945,0,0
2023,"40-64",3960,0,0
2023,"40-64",4028,0,0
2023,"40-64",4038,0,0
2023,"40-64",4066,0,0
2023,"40-64",4072,0,0
2023,"40-64",4161,0,0
2023,"40-64",4226,0,0
2023,"40-64",4227,0,0
2023,"40-64",4582,0,0
2023,"40-64",4600,0,0
2023,"40-64",4809,0,0
2023,"40-64",5067,0,0
2023,"40-64",5074,0,0
2023,"40-64",5077,0,0
2023,"40-64",5241,0,0
2023,"40-64",5845,0,0
2023,"40-64",6253,0,0
2023,"40-64",6412,0,0
2023,"40-64",6471,0,0
2023,"40-64",6593,0,0
2023,"40-64",7383,0,0
2023,"40-64",7450,0,0
2023,"40-64",7520,0,0
2023,"40-64",7557,0,0
2023,"40-64",7845,0,0
2023,"40-64",7979,0,0
2023,"40-64",8220,0,0
2023,"40-64",13235,0,0
2023,"40-64",13279,0,0
2023,"40-64",13468,0,0
2023,"40-64",13530,0,0
2023,"40-64",13549,0,0
2023,"40-64",13688,0,0
2023,"40-64",13962,0,0
2023,"40-64",14316,0,0
2023,"40-64",14350,0,0
2023,"40-64",14497,0,0
2023,"40-64",14530,0,0
2023,"40-64",14749,0,0
2023,"40-64",14791,0,0
2023,"40-64",15228,0,0
2023,"40-64",15282,0,0
2023,"40-64",15372,0,0
2023,"40-64",15404,0,0
2023,"40-64",16073,0,0
2023,"40-64",16146,0,0
2023,"40-64",16192,0,0
2023,"40-64",16204,0,0
2023,"40-64",16348,0,0
2023,"40-64",16622,0,0
2023,"40-64",16724,0,0
2023,"40-64",17048,0,0
2023,"40-64",17210,0,0
2023,"40-64",17654,0,0
2023,"40-64",17925,0,0
2023,"40-64",18163,0,0
2023,"40-64",19349,0,0
2023,"40-64",19385,0,0
2023,"40-64",19526,0,0
2023,"40-64",19806,0,0
2023,"40-64",19952,0,0
2023,"40-64",20374,0,0
2023,"40-64",21120,0,0
2023,"65 and over",0,0,1
2023,"65 and over",0,0,2
2023,"65 and over",0,0,5
2023,"65 and over",0,0,0
2023,"65 and over",0,0,1
2023,"65 and over",0,0,2
2023,"65 and over",0,1,1
2023,"65 and over",1,0,0
2023,"65 and over",1,0,0
2023,"65 and over",1,0,2
2023,"65 and over",1,0,3
2023,"65 and over",1,0,5
2023,"65 and over",1,0,7
2023,"65 and over",1,0,13
2023,"65 and over",1,0,0
2023,"65 and over",1,0,1
2023,"65 and over",1,0,5
2023,"65 and over",1,0,8
2023,"65 and over",1,1,1
2023,"65 and over",1,1,7
2023,"65 and over",1,2,4
2023,"65 and over",1,3,25
2023,"65 and over",1,8,29
2023,"65 and over",1,11,37
2023,"65 and over",1,14,50
2023,"65 and over",2,0,0
2023,"65 and over",2,0,0
2023,"65 and over",2,0,2
2023,"65 and over",2,0,4
2023,"65 and over",2,0,10
2023,"65 and over",2,0,0
2023,"65 and over",2,0,5
2023,"65 and over",2,0,7
2023,"65 and over",2,1,8
2023,"65 and over",2,1,9
2023,"65 and over",2,4,29
2023,"65 and over",3,0,0
2023,"65 and over",3,0,0
2023,"65 and over",3,0,5
2023,"65 and over",3,0,8
2023,"65 and over",3,0,0
2023,"65 and over",3,0,12
2023,"65 and over",3,2,10
2023,"65 and over",4,0,0
2023,"65 and over",4,0,0
2023,"65 and over",4,0,6
2023,"65 and over",4,0,7
2023,"65 and over",4,0,8
2023,"65 and over",4,0,12
2023,"65 and over",4,0,14
2023,"65 and over",4,0,20
2023,"65 and over",4,0,6
2023,"65 and over",5,0,0
2023,"65 and over",5,0,0
2023,"65 and over",5,0,1
2023,"65 and over",5,0,5
2023,"65 and over",5,0,7
2023,"65 and over",6,0,0
2023,"65 and over",6,0,0
2023,"65 and over",6,0,9
2023,"65 and over",6,0,10
2023,"65 and over",6,0,12
2023,"65 and over",6,0,26
2023,"65 and over",6,0,32
2023,"65 and over",6,0,12
2023,"65 and over",6,1,11
2023,"65 and over",7,0,0
2023,"65 and over",7,0,0
2023,"65 and over",7,0,1
2023,"65 and over",7,0,12
2023,"65 and over",7,0,13
2023,"65 and over",7,0,14
2023,"65 and over",7,0,17
2023,"65 and over",7,0,21
2023,"65 and over",7,0,27
2023,"65 and over",7,0,34
2023,"65 and over",7,1,6
2023,"65 and over",8,0,0
2023,"65 and over",8,0,0
2023,"65 and over",8,0,12
2023,"65 and over",8,0,5
2023,"65 and over",8,0,8
2023,"65 and over",8,0,14
2023,"65 and over",9,0,0
2023,"65 and over",9,0,0
2023,"65 and over",9,0,23
2023,"65 and over",10,0,0
2023,"65 and over",10,0,0
2023,"65 and over",10,0,1
2023,"65 and over",10,0,7
2023,"65 and over",10,0,28
2023,"65 and over",10,1,2
2023,"65 and over",11,0,0
2023,"65 and over",11,0,0
2023,"65 and over",11,0,6
2023,"65 and over",11,1,6
2023,"65 and over",12,0,0
2023,"65 and over",12,0,0
2023,"65 and over",12,1,4
2023,"65 and over",13,0,0
2023,"65 and over",13,0,0
2023,"65 and over",14,0,0
2023,"65 and over",14,0,0
2023,"65 and over",14,0,2
2023,"65 and over",14,2,7
2023,"65 and over",15,0,0
2023,"65 and over",15,0,0
2023,"65 and over",15,0,23
2023,"65 and over",15,2,6
2023,"65 and over",15,3,17
2023,"65 and over",16,0,0
2023,"65 and over",16,0,0
2023,"65 and over",16,1,6
2023,"65 and over",16,2,13
2023,"65 and over",17,0,0
2023,"65 and over",17,0,0
2023,"65 and over",17,0,1
2023,"65 and over",17,0,5
2023,"65 and over",17,0,6
2023,"65 and over",18,0,0
2023,"65 and over",18,0,0
2023,"65 and over",18,0,4
2023,"65 and over",19,0,0
2023,"65 and over",19,0,0
2023,"65 and over",19,0,3
2023,"65 and over",19,0,4
2023,"65 and over",19,1,6
2023,"65 and over",19,1,11
2023,"65 and over",19,2,11
2023,"65 and over",20,0,0
2023,"65 and over",20,0,0
2023,"65 and over",20,1,4
2023,"65 and over",21,0,0
2023,"65 and over",21,0,0
2023,"65 and over",21,0,6
2023,"65 and over",21,1,9
2023,"65 and over",21,3,6
2023,"65 and over",22,0,0
2023,"65 and over",23,0,0
2023,"65 and over",23,0,0
2023,"65 and over",23,0,3
2023,"65 and over",23,2,9
2023,"65 and over",24,0,0
2023,"65 and over",24,0,0
2023,"65 and over",25,0,0
2023,"65 and over",25,0,0
2023,"65 and over",25,1,9
2023,"65 and over",25,1,10
2023,"65 and over",26,0,0
2023,"65 and over",26,0,5
2023,"65 and over",27,0,0
2023,"65 and over",28,0,0
2023,"65 and over",29,0,0
2023,"65 and over",29,0,1
2023,"65 and over",30,0,0
2023,"65 and over",31,0,0
2023,"65 and over",31,0,0
2023,"65 and over",33,0,0
2023,"65 and over",34,0,0
2023,"65 and over",36,0,0
2023,"65 and over",37,0,0
2023,"65 and over",38,0,0
2023,"65 and over",38,0,0
2023,"65 and over",39,0,0
2023,"65 and over",39,0,0
2023,"65 and over",40,0,0
2023,"65 and over",40,0,0
2023,"65 and over",42,0,0
2023,"65 and over",43,0,0
2023,"65 and over",44,0,0
2023,"65 and over",47,0,0
2023,"65 and over",48,0,0
2023,"65 and over",50,0,0
2023,"65 and over",51,0,0
2023,"65 and over",52,0,0
2023,"65 and over",53,0,0
2023,"65 and over",55,0,0
2023,"65 and over",58,0,0
2023,"65 and over",59,0,0
2023,"65 and over",60,0,0
2023,"65 and over",62,0,0
2023,"65 and over",63,0,0
2023,"65 and over",64,0,0
2023,"65 and over",65,0,0
2023,"65 and over",67,0,0
2023,"65 and over",68,0,0
2023,"65 and over",70,0,0
2023,"65 and over",72,0,0
2023,"65 and over",73,0,0
2023,"65 and over",74,0,0
2023,"65 and over",76,0,0
2023,"65 and over",80,0,0
2023,"65 and over",81,0,0
2023,"65 and over",85,0,0
2023,"65 and over",88,0,0
2023,"65 and over",90,0,0
2023,"65 and over",95,0,0
2023,"65 and over",97,0,0
2023,"65 and over",98,0,0
2023,"65 and over",99,0,0
2023,"65 and over",100,0,0
2023,"65 and over",101,0,0
2023,"65 and over",102,0,0
2023,"65 and over",103,0,0
2023,"65 and over",104,0,0
2023,"65 and over",105,0,0
2023,"65 and over",106,0,0
2023,"65 and over",112,0,0
2023,"65 and over",113,0,0
2023,"65 and over",115,0,1
2023,"65 and over",117,0,0
2023,"65 and over",118,0,0
2023,"65 and over",120,0,0
2023,"65 and over",122,0,0
2023,"65 and over",123,0,0
2023,"65 and over",125,0,0
2023,"65 and over",126,0,0
2023,"65 and over",131,0,0
2023,"65 and over",134,0,0
2023,"65 and over",136,0,0
2023,"65 and over",144,0,0
2023,"65 and over",146,0,0
2023,"65 and over",146,0,0
2023,"65 and over",148,0,0
2023,"65 and over",154,0,0
2023,"65 and over",155,0,0
2023,"65 and over",157,0,0
2023,"65 and over",158,0,0
2023,"65 and over",158,0,0
2023,"65 and over",159,0,0
2023,"65 and over",160,0,0
2023,"65 and over",161,0,0
2023,"65 and over",168,0,0
2023,"65 and over",175,0,0
2023,"65 and over",175,0,0
2023,"65 and over",179,0,1
2023,"65 and over",181,0,0
2023,"65 and over",181,0,2
2023,"65 and over",184,0,0
2023,"65 and over",184,0,0
2023,"65 and over",187,0,0
2023,"65 and over",189,0,0
2023,"65 and over",195,0,0
2023,"65 and over",196,0,0
2023,"65 and over",197,0,0
2023,"65 and over",198,0,0
2023,"65 and over",198,0,3
2023,"65 and over",199,0,0
2023,"65 and over",201,0,0
2023,"65 and over",202,0,0
2023,"65 and over",203,0,0
2023,"65 and over",205,0,0
2023,"65 and over",207,0,0
2023,"65 and over",207,0,0
2023,"65 and over",209,0,0
2023,"65 and over",214,0,0
2023,"65 and over",218,0,0
2023,"65 and over",220,0,0
2023,"65 and over",221,0,0
2023,"65 and over",226,0,0
2023,"65 and over",227,0,0
2023,"65 and over",229,0,0
2023,"65 and over",229,0,1
2023,"65 and over",231,0,0
2023,"65 and over",231,0,0
2023,"65 and over",235,0,0
2023,"65 and over",237,0,0
2023,"65 and over",239,0,0
2023,"65 and over",242,0,0
2023,"65 and over",243,0,0
2023,"65 and over",243,0,0
2023,"65 and over",244,0,0
2023,"65 and over",247,0,0
2023,"65 and over",249,0,1
2023,"65 and over",252,0,0
2023,"65 and over",255,0,0
2023,"65 and over",257,0,0
2023,"65 and over",261,0,0
2023,"65 and over",262,0,0
2023,"65 and over",268,0,0
2023,"65 and over",269,0,0
2023,"65 and over",283,0,0
2023,"65 and over",284,0,0
2023,"65 and over",287,0,0
2023,"65 and over",295,0,0
2023,"65 and over",297,0,0
2023,"65 and over",303,0,0
2023,"65 and over",306,0,0
2023,"65 and over",316,0,0
2023,"65 and over",322,0,0
2023,"65 and over",325,0,0
2023,"65 and over",326,0,0
2023,"65 and over",327,0,0
2023,"65 and over",328,0,0
2023,"65 and over",329,0,0
2023,"65 and over",333,0,0
2023,"65 and over",334,0,0
2023,"65 and over",335,0,0
2023,"65 and over",340,0,0
2023,"65 and over",343,0,0
2023,"65 and over",345,0,0
2023,"65 and over",348,0,0
2023,"65 and over",350,0,0
2023,"65 and over",350,0,0
2023,"65 and over",351,0,0
2023,"65 and over",355,1,0
2023,"65 and over",356,0,1
2023,"65 and over",359,0,0
2023,"65 and over",360,0,0
2023,"65 and over",362,0,0
2023,"65 and over",362,0,0
2023,"65 and over",367,0,0
2023,"65 and over",381,0,0
2023,"65 and over",385,0,0
2023,"65 and over",386,0,0
2023,"65 and over",390,0,0
2023,"65 and over",393,0,0
2023,"65 and over",397,0,0
2023,"65 and over",401,0,0
2023,"65 and over",405,0,0
2023,"65 and over",407,0,1
2023,"65 and over",409,0,0
2023,"65 and over",415,0,0
2023,"65 and over",416,0,0
2023,"65 and over",416,0,0
2023,"65 and over",419,0,0
2023,"65 and over",426,0,1
2023,"65 and over",427,0,0
2023,"65 and over",428,0,0
2023,"65 and over",431,0,0
2023,"65 and over",432,0,0
2023,"65 and over",434,0,0
2023,"65 and over",436,0,0
2023,"65 and over",437,0,0
2023,"65 and over",444,0,0
2023,"65 and over",447,0,1
2023,"65 and over",448,0,0
2023,"65 and over",452,0,0
2023,"65 and over",456,0,0
2023,"65 and over",456,0,0
2023,"65 and over",458,0,0
2023,"65 and over",461,0,0
2023,"65 and over",465,0,0
2023,"65 and over",474,0,0
2023,"65 and over",477,0,1
2023,"65 and over",485,0,1
2023,"65 and over",498,0,0
2023,"65 and over",510,0,0
2023,"65 and over",518,0,0
2023,"65 and over",519,0,0
2023,"65 and over",522,0,0
2023,"65 and over",524,0,0
2023,"65 and over",527,0,0
2023,"65 and over",534,0,0
2023,"65 and over",539,0,0
2023,"65 and over",543,0,2
2023,"65 and over",544,0,0
2023,"65 and over",546,0,0
2023,"65 and over",548,0,0
2023,"65 and over",557,0,0
2023,"65 and over",560,0,0
2023,"65 and over",561,0,0
2023,"65 and over",569,0,0
2023,"65 and over",570,0,0
2023,"65 and over",572,0,0
2023,"65 and over",577,0,0
2023,"65 and over",581,0,0
2023,"65 and over",585,0,0
2023,"65 and over",590,0,0
2023,"65 and over",613,0,0
2023,"65 and over",615,0,0
2023,"65 and over",623,0,0
2023,"65 and over",641,0,0
2023,"65 and over",679,0,0
2023,"65 and over",697,0,0
2023,"65 and over",704,0,0
2023,"65 and over",709,0,0
2023,"65 and over",719,0,0
2023,"65 and over",735,0,0
2023,"65 and over",742,0,0
2023,"65 and over",761,0,0
2023,"65 and over",768,0,0
2023,"65 and over",784,0,0
2023,"65 and over",806,0,0
2023,"65 and over",808,0,0
2023,"65 and over",822,0,0
2023,"65 and over",836,0,0
2023,"65 and over",847,0,0
2023,"65 and over",880,0,0
2023,"65 and over",909,0,0
2023,"65 and over",916,0,0
2023,"65 and over",940,0,0
2023,"65 and over",941,0,0
2023,"65 and over",942,0,0
2023,"65 and over",953,0,0
2023,"65 and over",996,0,0
2023,"65 and over",1016,0,0
2023,"65 and over",1024,0,0
2023,"65 and over",1038,0,0
2023,"65 and over",1052,0,0
2023,"65 and over",1056,0,0
2023,"65 and over",1072,0,0
2023,"65 and over",1074,0,0
2023,"65 and over",1084,0,0
2023,"65 and over",1099,0,0
2023,"65 and over",1104,0,0
2023,"65 and over",1113,0,0
2023,"65 and over",1118,0,0
2023,"65 and over",1120,0,0
2023,"65 and over",1152,0,0
2023,"65 and over",1176,0,0
2023,"65 and over",1191,0,0
2023,"65 and over",1202,0,0
2023,"65 and over",1210,0,0
2023,"65 and over",1244,0,0
2023,"65 and over",1270,0,0
2023,"65 and over",1281,0,0
2023,"65 and over",1284,0,0
2023,"65 and over",1300,0,0
2023,"65 and over",1310,0,0
2023,"65 and over",1323,0,0
2023,"65 and over",1329,0,0
2023,"65 and over",1347,0,0
2023,"65 and over",1364,0,0
2023,"65 and over",1434,0,0
2023,"65 and over",1464,0,0
2023,"65 and over",1489,0,0
2023,"65 and over",1492,0,0
2023,"65 and over",1618,0,0
2023,"65 and over",1630,0,0
2023,"65 and over",1632,0,0
2023,"65 and over",1685,0,0
2023,"65 and over",1745,0,0
2023,"65 and over",2027,0,0
2023,"65 and over",2202,0,0
2023,"65 and over",2251,0,0
2023,"65 and over",2304,0,0
2023,"65 and over",2378,0,0
2023,"65 and over",2512,0,0
2023,"65 and over",2610,0,0
2023,"65 and over",3301,0,0
2023,"65 and over",3317,0,0
2023,"65 and over",3567,0,0
2023,"65 and over",3723,0,0
2023,"65 and over",3762,0,0
2023,"65 and over",3777,0,0
2023,"65 and over",3784,0,0
2023,"65 and over",3836,0,0
2023,"65 and over",3967,0,0
2023,"65 and over",4021,0,0
2023,"65 and over",4074,0,0
2023,"65 and over",4116,0,0
2023,"65 and over",4121,0,0
2023,"65 and over",4145,0,0
2023,"65 and over",4175,0,0
2023,"65 and over",4267,0,0
2023,"65 and over",4273,0,0
2023,"65 and over",4294,0,0
2023,"65 and over",4298,0,0
2023,"65 and over",4325,0,0
2023,"65 and over",4334,0,0
2023,"65 and over",4455,0,0
2023,"65 and over",4457,0,0
2023,"65 and over",4488,0,0
2023,"65 and over",4523,0,0
2023,"65 and over",4603,0,0
2023,"65 and over",4860,0,0
2023,"65 and over",4878,0,0
2023,"65 and over",4888,0,0
2023,"65 and over",4889,0,0
2023,"65 and over",4903,0,0
2023,"65 and over",5052,0,0
2023,"65 and over",5337,0,0
2023,"65 and over",5764,0,0
2023,"65 and over",5840,0,0
2023,"65 and over",6203,0,0
2023,"Unknown",0,0,0
2023,"Unknown",0,0,1
2023,"Unknown",0,0,0
2023,"Unknown",1,0,0
2023,"Unknown",1,0,0
2023,"Unknown",1,0,0
2023,"Unknown",2,0,0
2023,"Unknown",2,0,0
2023,"Unknown",2,0,0
2023,"Unknown",3,0,0
2023,"Unknown",3,0,0
2023,"Unknown",3,0,0
2023,"Unknown",4,0,0
2023,"Unknown",4,0,0
2023,"Unknown",5,0,0
2023,"Unknown",5,0,0
2023,"Unknown",6,0,0
2023,"Unknown",6,0,0
2023,"Unknown",7,0,0
2023,"Unknown",8,0,0
2023,"Unknown",8,0,0
2023,"Unknown",8,0,0
2023,"Unknown",9,0,0
2023,"Unknown",10,0,0
2023,"Unknown",11,0,0
2023,"Unknown",12,0,0
2023,"Unknown",13,0,0
2023,"Unknown",14,0,0
2023,"Unknown",15,0,0
2023,"Unknown",16,0,0
2023,"Unknown",17,0,0
2023,"Unknown",18,0,0
2023,"Unknown",19,0,0
2023,"Unknown",20,0,0
2023,"Unknown",21,0,0
2023,"Unknown",22,0,0
2023,"Unknown",25,0,0
2023,"Unknown",29,0,0
2023,"Unknown",30,0,0
2023,"Unknown",31,0,0
2023,"Unknown",32,0,0
2023,"Unknown",35,0,0
2023,"Unknown",38,0,0
2023,"Unknown",56,0,0
2023,"Unknown",58,0,0
2023,"Unknown",61,0,0
2023,"Unknown",63,0,0
2023,"Unknown",69,0,0
2023,"Unknown",84,0,0
2023,"Unknown",93,0,0
2023,"Unknown",94,0,0
2023,"Unknown",97,0,0
2023,"Unknown",100,0,0
2023,"Unknown",101,0,0
2023,"Unknown",109,0,0
2023,"Unknown",110,0,0
2023,"Unknown",115,0,0
2023,"Unknown",122,0,0
2023,"Unknown",126,0,0
2023,"Unknown",130,0,0
2023,"Unknown",130,0,0
2023,"Unknown",135,0,0
2023,"Unknown",138,0,0
2023,"Unknown",142,0,0
2023,"Unknown",146,0,0
2023,"Unknown",147,0,0
2023,"Unknown",149,0,0
2023,"Unknown",150,0,0
2023,"Unknown",150,0,0
2023,"Unknown",151,0,0
2023,"Unknown",154,0,0
2023,"Unknown",155,0,0
2023,"Unknown",158,0,0
2023,"Unknown",160,0,0
2023,"Unknown",164,0,0
2023,"Unknown",166,0,0
2023,"Unknown",166,0,0
2023,"Unknown",168,0,0
2023,"Unknown",171,0,0
2023,"Unknown",176,0,0
2023,"Unknown",178,0,0
2023,"Unknown",180,0,0
2023,"Unknown",181,0,0
2023,"Unknown",182,0,0
2023,"Unknown",184,0,0
2023,"Unknown",185,0,0
2023,"Unknown",185,0,0
2023,"Unknown",186,0,0
2023,"Unknown",191,0,0
2023,"Unknown",195,0,0
2023,"Unknown",195,0,0
2023,"Unknown",196,0,0
2023,"Unknown",198,0,0
2023,"Unknown",202,0,0
2023,"Unknown",204,0,0
2023,"Unknown",205,0,0
2023,"Unknown",207,0,0
2023,"Unknown",208,0,0
2023,"Unknown",212,0,0
2023,"Unknown",217,0,0
2023,"Unknown",219,0,0
2023,"Unknown",228,0,0
2023,"Unknown",237,0,0
2023,"Unknown",242,0,0
2023,"Unknown",250,0,0
2023,"Unknown",253,0,0
2023,"Unknown",256,0,0
2023,"Unknown",257,0,0
2023,"Unknown",259,0,0
2023,"Unknown",263,0,0
2023,"Unknown",266,0,0
2023,"Unknown",271,0,0
2023,"Unknown",274,0,0
2023,"Unknown",283,0,0
2023,"Unknown",295,0,0
2023,"Unknown",302,0,0
2023,"Unknown",308,0,0
2023,"Unknown",312,0,0
2023,"Unknown",314,0,0
2023,"Unknown",321,0,0
2023,"Unknown",327,0,0
2023,"Unknown",329,0,0
2023,"Unknown",331,0,0
2023,"Unknown",337,0,0
2023,"Unknown",360,0,0
2023,"Unknown",371,0,0
2023,"Unknown",376,0,0
2023,"Unknown",431,0,0
2023,"Unknown",514,0,0
2023,"Unknown",524,0,0
2023,"Unknown",532,0,0
2023,"Unknown",560,0,0
2023,"Unknown",572,0,0
2023,"Unknown",585,0,0
2023,"Unknown",621,0,0
2023,"Unknown",725,0,0
2023,"Unknown",820,0,0
2023,"Unknown",855,0,0
2023,"Unknown",899,0,0
2023,"Unknown",916,0,0
2023,"Unknown",956,0,0
2023,"Unknown",970,0,0
2023,"Unknown",1020,0,0
2023,"Unknown",1194,0,0
2023,"Unknown",1313,0,0
2023,"Unknown",1413,0,0
2023,"Unknown",1555,0,0
2023,"Unknown",1578,0,0
2023,"Unknown",1589,0,0
2023,"Unknown",1600,0,0
2023,"Unknown",1614,0,0
2023,"Unknown",1665,0,0
2023,"Unknown",1678,0,0
2023,"Unknown",1723,0,0
2023,"Unknown",1724,0,0
2023,"Unknown",1767,0,0
2023,"Unknown",1775,0,0
2023,"Unknown",1786,0,0
2023,"Unknown",1923,0,0
2023,"Unknown",2069,0,0
2023,"Unknown",2466,0,0
2023,"Unknown",2757,0,0
2023,"Unknown",2996,0,0
2023,"Unknown",3039,0,0
2023,"Unknown",3079,0,0
2023,"Unknown",3157,0,0
2023,"Unknown",3212,0,0
2023,"Unknown",3340,0,0
2023,"Unknown",3349,0,0
2023,"Unknown",3357,0,0
2023,"Unknown",3397,0,0
2023,"Unknown",3518,0,0
2023,"Unknown",3680,0,0
2023,"Unknown",3736,0,0
2023,"Unknown",3816,0,0
2023,"Unknown",3882,0,0
2023,"Unknown",4164,0,0
2023,"Unknown",4933,0,0
2023,"Unknown",6547,0,0
2023,"Unknown",6763,0,0
2023,"Unknown",6799,0,0
2023,"Unknown",6921,0,0
2023,"Unknown",7008,0,0
2023,"Unknown",7057,0,0
2023,"Unknown",7165,0,0
2023,"Unknown",7222,0,0
2023,"Unknown",7242,0,0
2023,"Unknown",7431,0,0
2023,"Unknown",7544,0,0
2023,"Unknown",7568,0,0
2023,"Unknown",9373,0,0
2023,"Unknown",9551,0,0
2023,"Unknown",9790,0,0
2023,"Unknown",10208,0,0
2023,"Unknown",10282,0,0
2023,"Unknown",10639,0,0
2023,"Unknown",10968,0,0
2023,"Unknown",11040,0,0
2023,"Unknown",11578,0,0
2023,"Unknown",11839,0,0
2023,"Unknown",12217,0,0
2023,"Unknown",13208,0,0
2023,"Unknown",13780,0,0
2023,"Unknown",15188,0,0
2023,"Unknown",15466,0,0
2023,"Unknown",15740,0,0
2023,"Unknown",16198,0,0
2023,"Unknown",16242,0,0
2023,"Unknown",16286,0,0
2023,"Unknown",16377,0,0
2023,"Unknown",16973,0,0
2023,"Unknown",17047,0,0
2023,"Unknown",17080,0,0
2023,"Unknown",18057,0,0
2023,"Unknown",18135,0,0
2023,"Unknown",18873,0,0
2023,"Unknown",19048,0,0
2023,"Unknown",19142,0,0
2023,"Unknown",19530,0,0
2023,"Unknown",20102,0,0
2023,"Unknown",20950,0,0
2023,"Unknown",21624,0,0
2023,"Unknown",21650,0,0
2023,"Unknown",21667,0,0
2023,"Unknown",22829,0,0
2023,"Unknown",23219,0,0
2023,"Unknown",23563,0,0
2023,"Unknown",27701,0,0
2023,"Unknown",27788,0,0
2023,"Unknown",28762,0,0
2023,"Unknown",30257,0,0
2023,"Unknown",32191,0,0
2023,"Unknown",32476,0,0
2023,"Unknown",33366,0,0
2023,"Unknown",35372,0,0
2023,"Unknown",36067,0,0
2023,"Unknown",36480,0,0
2023,"Unknown",37527,0,0
2023,"Unknown",39578,0,0
2023,"Unknown",41595,0,0
2023,"Unknown",43006,0,0
2023,"Unknown",77213,0,0
2023,"Unknown",117112,0,0
2023,"Unknown",263939,0,0
2023,"Unknown",469785,0,0
